EventId,Title,CourseId,EventStatus,FreeEvent,EventFee,LocationType,Region,Hours,EndDate
14685,Remaining Composed During a Conflict Moment,509767,Completed, , ,Classroom,Region 7,2,12/6/2008
6434,Remembering Barb,509768,Completed, , ,Classroom,Region 3,2,4/17/2004
1112,Remote Control Childhood,509769,Cancelled, , ,Classroom,Region 6,2,11/30/2000
2539,Remote Control Childhood:Combating the Hazards of Media Cult,509770,Completed, , ,Classroom,Statewide,2,10/20/2001
12427,Reorientation,509771,Cancelled, , ,Classroom,Region 7,2,7/29/2008
10118,Re-Orientation,509772,Completed, , ,Classroom,Region 7,2,6/28/2007
8497,Re-Orientation,509772,Completed, , ,Classroom,Region 7,2,8/18/2005
10058,Reporting Child Abuse,509773,Completed, , ,Classroom,Region 1,2,3/7/2006
6318,Reporting Child Abuse,509774,Completed, , ,Classroom,Region 5,3,2/20/2004
3199,Reporting Child Abuse and Neglect,509775,Cancelled, , ,Classroom,Region 1,15,5/15/2002
2814,Reporting Neglect and Abuse,509776,Cancelled, , ,Classroom,Region 6,2,1/24/2002
11606,Resilience,509777,Cancelled, , ,Classroom,Region 5,6,3/30/2007
1288,Resiliency and Protective Factors,509778,Completed, , ,Classroom,Region 2,2,9/1/2000
10698,Resiliency in Childhood,509779,Completed, , ,Classroom,Region 4,2,2/13/2007
1096,Resilient Children,509780,Completed, , ,Classroom,Region 7,2,1/30/2001
10054,Resolving Behavioral Problems,509781,Completed, , ,Classroom,Region 1,2,1/5/2006
7498,Resolving Conflict,509782,Completed, , ,Classroom,Region 7,2,10/19/2004
5102,"Resolving Conflict With Parents, Children, & You",509783,Completed, , ,Classroom,Region 2,2,9/29/2003
5801,Resonant Leadership & Reflective Supervision,509784,Completed, , ,Classroom,Statewide,2,10/31/2003
11731,Resource & Referral Specialized Training,509785,Completed, , ,Classroom,Region 4,1,4/19/2007
7761,Resources in Our Community,509786,Completed, , ,Classroom,Region 1,2,6/1/2005
14690,Respectful and Responsive Care for All Children,509787,Completed, , ,Classroom,Region 4,2,12/3/2008
3755,Respectful Caregiving,509788,Cancelled, , ,Classroom,Region 7,2,11/25/2002
11772,Respectful/Responsive Caregiving for Infants & Toddlers,509789,Completed, , ,Classroom,Region 4,2,4/28/2007
6441,Respectfully Yours,509790,Completed, , ,Classroom,Region 3,2,4/17/2004
106,Respite Care Training Series,509791,Cancelled, , ,Classroom,Region 2,10,5/25/1999
12511,Responding to Children Under Stress,509792,Completed, , ,Classroom,Region 1,3,8/27/2007
11858,Response to Intervention,509793,Completed, , ,Classroom,Region 5,5,5/23/2007
11859,Response to Intervention,509793,Completed, , ,Classroom,Region 5,5,8/22/2007
7836,Responsibilities - Mandated Reporters -Child Abuse & Neglect,509794,Completed, , ,Classroom,Region 2,2,11/29/2004
2377,Responsible Parents Raise Responsible Kids,509795,Cancelled, , ,Classroom,Region 6,6,1/12/2002
736,Responsive Care-Guidance/Disc-Environ-Brain Dev-Health/Safty,509796,Cancelled, , ,Classroom,Region 4,7,11/19/1999
6780,Responsive Communication,509797,Completed, , ,Classroom,Region 4,2,1/20/2005
11105,Responsive Infant/Toddler Caregiving,509798,Completed, , ,Classroom,Region 5,2,10/20/2006
5711,RETHINK Anger Management,509799,Cancelled, , ,Classroom,Statewide,5,10/30/2003
7543,RETHINK: Anger management for adults working with children,509800,Completed, , ,Classroom,Region 2,5,10/21/2004
816,Rethinking the Brain: Early Brain Development,509801,Cancelled, , ,Classroom,Region 2,2,3/25/2000
2472,Rethinking the Brain: New Insights Into Early Development,509802,Cancelled, , ,Classroom,Region 6,2,6/30/2002
771,Rethinking The Brain: New Insights Into Early Development,509803,Cancelled, , ,Classroom,Region 6,2,1/31/2000
1110,Rethinking The Brain: New Insights Into Early Development,509803,Cancelled, , ,Classroom,Region 6,2,5/31/2001
11516,Rethinking the Rat Race-Stress Management,509804,Cancelled, , ,Classroom,Region 7,2,2/22/2007
11956,Rethinking Time Out,509805,Cancelled, , ,Correspondence,Region 6,4,9/30/2007
7171,Retreat 2004,509806,Completed, , ,Classroom,Region 4,14.5,9/8/2004
10683,Retreat 2006,509807,Completed, , ,Classroom,Region 4,12,8/30/2006
12499,Retreat 2007,509808,Completed, , ,Classroom,Region 4,5,8/30/2007
12498,Retreat 2007,509809,Completed, , ,Classroom,Region 4,8,8/30/2007
12524,Retreat-Program Evaluation & Goal Setting with Stategic Plan,509810,Cancelled, , ,Classroom,Region 2,8,8/14/2007
6329,Reversing the Trend of Childhood Obesity,509811,Completed, , ,Classroom,Region 5,2,3/5/2004
2754,Review of First Aid CPR,509812,Cancelled, , ,Classroom,Region 3,2,12/7/2001
13300,Review of Important Assistant/Aide Duties,509813,Completed, , ,Classroom,Region 2,2,2/21/2008
1285,Review of State Regulations,509814,Completed, , ,Classroom,Region 2,2,1/8/2001
8103,Reviewing Montana Kids Personnel Policies & Performance Expe,509815,Completed, , ,Classroom,Region 4,2,3/21/2005
6914,Reviewing New Licensing Regulations,509816,Completed, , ,Classroom,Region 2,3,1/15/2005
6541,Rewarding Circle Times,509817,Completed, , ,Classroom,Region 4,2,11/10/2003
8834,RHS Crisis Plan & Procedures,509818,Completed, , ,Classroom,Region 2,2.5,9/7/2005
1938,Rhymes & Finger Plays,509819,Cancelled, , ,Classroom,Region 6,2,11/27/2001
546,Rhymes and Finger Plays,509820,Cancelled, , ,Classroom,Region 6,2,5/4/2000
3422,Rhymes and Finger Plays,509820,Cancelled, , ,Classroom,Region 6,2,8/1/2003
11123,Rhythm Band Jam!,509821,Completed, , ,Classroom,Region 5,2,10/20/2006
9252,Rich Environments in Early Childhood Classrooms,509822,Completed, , ,Classroom,Region 4,2,10/15/2005
3236,Right Brained Children- Left Handed World,509823,Cancelled, , ,Classroom,Region 7,2,7/31/2002
11549,Right On: Left/Right Brain Science,509824,Completed, , ,Classroom,Region 3,15,2/27/2007
5973,Right Question Project: Developing Parent Leadership,509825,Cancelled, , ,Classroom,Statewide,2,11/1/2003
4556,Right Question Project: Parent Leadership,509826,Cancelled, , ,Classroom,Statewide,3,3/4/2003
8795,Rights of Employees & Employers,509827,Completed, , ,Classroom,Region 2,3,10/8/2005
6508,Rigor and the Road to College Success,509828,Cancelled, , ,Classroom,Region 4,2,4/16/2004
6285,Risk Taking in Adolescence,509829,Completed, , ,Classroom,Region 4,2,2/29/2004
6071,Risk Watch,509830,Completed, , ,Classroom,Region 6,2,11/30/2003
6072,Risk Watch,509830,Cancelled, , ,Classroom,Region 6,2,11/30/2003
5712,Risk Watch Natural Disaster Curriculum,509831,Cancelled, , ,Classroom,Statewide,2,10/30/2003
14716,Risks Happen,509832,Completed, , ,Classroom,Region 4,2,1/8/2009
6166,Risk-Taking in Adolescence,509833,Cancelled, , ,Classroom,Region 4,2,1/15/2004
2526,Ritalin : Is It Safe? Is It Necessary?,509834,Completed, , ,Classroom,Statewide,2,10/19/2001
2257,Rites of Passage: Development Stages of Early Childhood,509835,Completed, , ,Classroom,Region 2,4,2/9/2002
2256,Rites of Passage: Developmental Stages of Early Childhood,509836,Completed, , ,Classroom,Region 2,4,10/6/2001
9258,Rock Project-An Introduction to Project Approach Used in Pre,509837,Completed, , ,Classroom,Region 4,2,10/15/2005
14868,"Rock, Move & Learn",509838,Completed, , ,Classroom,Region 6,2,3/28/2009
4699,"Rock, Move, and Learn",509839,Completed, , ,Classroom,Region 5,2,4/26/2003
9344,Room Arrangement,509840,Completed, , ,Classroom,Region 6,2,10/31/2006
13267,Room Arrangement & Organization,509841,Completed, , ,Classroom,Region 7,2,3/3/2008
7161,Room Arrangement as a Teaching Strategy,509842,Cancelled, , ,Classroom,Region 7,2,8/24/2004
9819,Room Arrangement as a Teaching Strategy,509843,Cancelled, , ,Correspondence,Region 6,2,3/31/2007
13418,Room Organization & Upkeep,509844,Completed, , ,Classroom,Region 4,2,3/3/2008
10586,Room to Grow,509845,Completed, , ,Classroom,Region 7,2,10/25/2006
10587,Room to Grow,509845,Cancelled, , ,Classroom,Region 7,2,9/12/2007
11132,Room to Move!,509846,Completed, , ,Classroom,Region 5,2,10/21/2006
8117,Roots of Violence,509847,Cancelled, , ,Classroom,Region 2,2,5/14/2005
2976,Round Table,509848,Completed, , ,Classroom,Region 4,2,2/24/2002
1615,Round Table,509848,Completed, , ,Classroom,Region 4,2,2/24/2001
1618,Round Table Discussion,509849,Cancelled, , ,Classroom,Region 4,2,2/25/2001
3160,Round Table Discussions,509850,Completed, , ,Classroom,Region 7,2,4/23/2002
1333,Round Table Disscusion for Directors,509851,Cancelled, , ,Classroom,Statewide,2,10/19/2000
1361,Round Table Disscussion for Family & Group Home Providers,509852,Completed, , ,Classroom,Statewide,2,10/20/2000
1350,Round Table Disscussion for Teachers- Child Care Providers,509853,Cancelled, , ,Classroom,Statewide,2,10/20/2000
4482,Round Table With Ann,509854,Completed, , ,Classroom,Region 4,2,2/23/2003
5802,Roundtable Discussion for Parents,509855,Cancelled, , ,Classroom,Statewide,2,10/31/2003
1354,Roundtable Disscussion for Family Child Care  Home Providers,509856,Cancelled, , ,Classroom,Statewide,2,10/21/2000
4235,Routines & Activities Day by Day,509857,Cancelled, , ,Classroom,Region 5,15,1/27/2003
3386,Routines & Activities Day by Day,509857,Cancelled, , ,Classroom,Region 5,15,7/30/2002
9648,Routines & Transitions for Infants & Toddlers,509858,Cancelled, , ,Classroom,Region 6,4,4/14/2006
3835,Routines and Space Design,509859,Cancelled, , ,Classroom,Region 7,4,8/27/2002
5284,Routines Day by Day,509860,Cancelled, , ,Classroom,Region 5,3,5/20/2004
2194,"Routines, Rewards and Redirection: Basic Behavior Guidance",509861,Completed, , ,Classroom,Region 2,2,7/17/2002
13562,Rules & Regulations for Centers & CACF,509862,Completed, , ,Classroom,Region 6,2,6/18/2008
9949,Rules & Regulations Forum,509863,Completed, , ,Classroom,Region 7,2,5/2/2006
6052,"Rules & Regulations, HIPAA, & Tickle Your Appetite",509864,Completed, , ,Classroom,Region 4,3,10/25/2003
8242,Rules and Regulations,509865,Completed, , ,Classroom,Region 7,2,5/2/2005
14667,Rules and Regulations in Child Care,509866,Completed, , ,Classroom,Region 4,2,11/8/2008
4385,"Rules, Responsibilities, & Referrals",509867,Completed, , ,Classroom,Region 5,2,1/6/2003
4676,Running a Successful Classroom,509868,Cancelled, , ,Classroom,Region 5,15,5/15/2003
3312,Running Circles Around Circle Time,509869,Cancelled, , ,Classroom,Region 7,2,2/27/2003
3313,Running Circles Around Circle Time,509869,Completed, , ,Classroom,Region 7,2,3/4/2003
4725,Running Circles Around Circle Time,509869,Cancelled, , ,Classroom,Region 7,2,4/9/2003
13378,Rural After School Programs-Don't Fence Me In,509870,Completed, , ,Classroom,Region 4,2,4/11/2008
8206,Rural Afterschool Programs: Meeting Needs of At-Risk Youth,509871,Completed, , ,Classroom,Region 4,2,4/22/2005
2771,S.O.S. for Centers,509872,Completed, , ,Classroom,Region 4,8,1/12/2002
4342,S.O.S. for Centers,509873,Cancelled, , ,Classroom,Region 4,8,1/25/2003
4487,S.T.E.P,509874,Cancelled, , ,Classroom,Region 3,16,3/5/2003
3121,S.W.A.P,509875,Completed, , ,Classroom,Region 1,2,4/18/2002
10304,Sack Lunch Nutrition,509876,Completed, , ,Classroom,Region 2,2,5/12/2007
3962,Safe Active Play,509877,Completed, , ,Classroom,Statewide,5,10/17/2002
14235,Safe Childcare Transport: Protecting the Kids & Yourself,509878,Completed, , ,Classroom,Region 1,2,9/13/2008
13098,Safe Childcare Transport: Protecting the Kids & Yourself,509879,Completed, , ,Classroom,Statewide,2,11/30/2008
13275,Safe Children Transport: Protecting the Children,509880,Completed, , ,Classroom,Region 3,2,4/19/2008
10941,Safe Environment,509881,Completed, , ,Classroom,Region 4,2,9/18/2006
11298,Safe Environment,509882,Completed, , ,Classroom,Region 5,4,11/22/2006
2340,Safe Food for Children,509883,Cancelled, , ,Classroom,Region 6,2,9/1/2002
3412,Safe Food for Children,509884,Cancelled, , ,Classroom,Region 6,2,9/1/2003
5643,Safe Food for Children,509884,Cancelled, , ,Classroom,Region 6,2,9/30/2004
3428,Safe Food for Children,509885,Cancelled, , ,Classroom,Region 6,2,7/1/2003
9576,Safe Food Handling,509886,Completed, , ,Classroom,Region 4,2,12/1/2005
11191,Safe Food Handling,509886,Completed, , ,Classroom,Region 4,2,10/17/2006
10989,Safe Havens,509887,Completed, , ,Classroom,Region 4,2,2/22/2007
9632,Safe Havens,509888,Completed, , ,Classroom,Region 4,6,1/7/2006
10560,Safe Havens,509889,Completed, , ,Classroom,Region 2,3,2/3/2007
3891,"Safe Kids, Safe Communities Car Seat Installation Training",509890,Cancelled, , ,Classroom,Region 6,16,9/14/2002
2031,Safe Lifting/ Back Safety,509891,Cancelled, , ,Classroom,Region 1,4,8/23/2001
9376,Safe Outdoor Play,509892,Completed, , ,Classroom,Region 1,2,11/17/2005
9377,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,2/16/2006
9378,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,7/20/2006
9379,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,8/10/2006
7270,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,6/25/2005
7271,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,7/2/2005
10803,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,1/18/2007
10804,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,4/21/2007
10805,Safe Outdoor Play,509892,Cancelled, , ,Classroom,Region 1,2,4/21/2007
1840,Safe Practices,509893,Cancelled, , ,Classroom,Region 7,2,1/23/2001
14772,Safe Sleep,509894,Completed, , ,Classroom,Region 7,3,1/17/2009
14821,Safe Sleep,509894,Completed, , ,Classroom,Region 7,3,1/24/2009
10990,Safe Sleep Practices,509895,Completed, , ,Classroom,Region 4,2,10/26/2006
11498,Safe Sleep Practices,509895,Completed, , ,Classroom,Region 4,2,1/25/2007
10741,Safe Sleep Practices for Infants,509896,Completed, , ,Classroom,Region 2,2,8/30/2006
10742,Safe Sleep Practices for Infants,509896,Completed, , ,Classroom,Region 2,2,10/25/2006
10079,Safe Sleep Practices for Infants,509896,Completed, , ,Classroom,Region 2,2,7/18/2006
10305,Safe Sleep Practices for Infants,509897,Completed, , ,Classroom,Region 2,2,5/15/2007
3047,"Safe Teachers, Safe Kids",509898,Cancelled, , ,Classroom,Region 6,2,2/11/2002
2101,"Safe, Healthy Learning Environment",509899,Cancelled, , ,Classroom,Region 5,2.5,10/29/2001
2095,"Safe, Healthy Learning Environments",509900,Cancelled, , ,Classroom,Region 5,2.5,12/20/2001
4033,Safeguarding Children From Sex Abuse,509901,Completed, , ,Classroom,Statewide,2,10/19/2002
2419,Safety,509902,Completed, , ,Classroom,Region 4,2,11/3/2001
13206,Safety,509903,Completed, , ,Classroom,Region 7,4,12/17/2007
9272,Safety,509904,Completed, , ,Classroom,Region 4,5,9/30/2005
12481,Safety & Reporting Guidelines at our Workplace,509905,Completed, , ,Classroom,Region 2,2,8/23/2007
14812,Safety and Risk in the Early Childhood Setting,509906,Completed, , ,Classroom,Region 4,2,1/29/2009
14412,Safety First,509907,Completed, , ,Classroom,Region 5,2,10/31/2008
12534,Safety First,509908,Completed, , ,Classroom,Region 4,2,9/10/2007
12930,Safety First,509909,Completed, , ,Classroom,Region 5,4,10/31/2007
13440,Safety First,509909,Completed, , ,Classroom,Region 5,4,5/2/2008
4157,Safety in the Environment,509910,Completed, , ,Classroom,Region 3,2,1/31/2003
2169,Safety in the Workplace,509911,Completed, , ,Classroom,Region 4,2,11/13/2001
7249,Safety Issues,509912,Cancelled, , ,Classroom,Region 5,2,5/21/2004
12995,Safety Practices for the Classroom & Bus,509913,Completed, , ,Classroom,Region 5,2,10/5/2007
5163,Safety Rules & Regulations-Children in Cars,509914,Completed, , ,Classroom,Region 5,2,9/8/2003
267,Safety Session,509915,Cancelled, , ,Classroom,Region 4,3,4/10/1999
9110,Safety within the Environments,509916,Completed, , ,Classroom,Region 3,2,7/28/2006
677,Safety Workshop,509917,Cancelled, , ,Classroom,Region 1,4,11/15/1999
1854,Safety Workshop,509917,Cancelled, , ,Classroom,Region 1,4,11/6/2001
13677,"Safety, Policy Review",509918,Cancelled, , ,Classroom,Region 5,16,8/28/2008
57,Safety: Provider Effective Training,509919,Cancelled, , ,Classroom,Region 4,3,10/31/1999
9956,Sagas & Calculations,509920,Completed, , ,Classroom,Region 3,2,4/29/2006
6469,Same Difference,509921,Completed, , ,Classroom,Region 3,2,3/27/2004
7775,Same Difference,509922,Cancelled, , ,Classroom,Region 3,2,3/15/2004
8056,Same Difference,509922,Completed, , ,Classroom,Region 3,2,3/19/2005
8057,Same Difference,509922,Completed, , ,Classroom,Region 3,2,3/13/2005
8058,Same Difference,509922,Completed, , ,Classroom,Region 3,2,3/11/2005
8059,Same Difference,509922,Completed, , ,Classroom,Region 3,2,3/12/2005
9834,Same Difference,509922,Cancelled, , ,Classroom,Region 3,2,3/24/2006
9835,Same Difference,509922,Cancelled, , ,Classroom,Region 3,2,3/25/2006
9836,Same Difference,509922,Cancelled, , ,Classroom,Region 3,2,3/26/2006
